,PrimaryPropertyType,Neighborhood,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,SiteEnergyUse(kBtu),TotalGHGEmissions,BuildingAge,NaturalGas_Percentage,Electricity_Percentage,SteamUse_Percentage,ParkingGFA_Percentage,Neighborhood_EUI/SF,PrimaryPropertyType_EUI/SF
112,Small- and Mid-Sized Office,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,10.910824842428626,0.0,10.910824842428626,Office,10.15681107235147,Other,10.12667110305036,none,0.0,15.263222285419143,4.130515758526928,65,16.082120304854776,83.91786793975929,0.0,0.0,3.9862703394562087,4.121695953477062
113,Other,GREATER DUWAMISH,0.6931471805599453,1.791759469228055,11.405585213149562,0.0,11.405585213149562,Other - Lodging/Residential,10.746863446342765,Office,10.543734885735212,Food Service,8.429454277108231,14.483387878108376,4.6196646321385435,14,96.54059999717963,3.459425642629773,0.0,0.0,3.9862703394562087,4.666034874744712
114,University,MAGNOLIA / QUEEN ANNE,0.6931471805599453,1.0986122886681098,10.87069950958867,0.0,10.87069950958867,College/University,10.87069950958867,none,0.0,none,0.0,15.230604331120192,4.656433479925633,43,39.77772927816668,60.22225857668864,0.0,0.0,4.351925326643182,4.358324020235269
115,Residence Hall,MAGNOLIA / QUEEN ANNE,0.6931471805599453,1.6094379124341003,11.846543632608535,10.53212287826962,11.533717798424087,Residence Hall/Dormitory,11.816881888843309,none,0.0,none,0.0,15.308096288862833,4.87052995943538,22,47.931762533346294,52.06822622711841,0.0,3.327280413233587,4.351925326643182,4.061017552477085
116,K-12 School,NORTH,0.6931471805599453,1.0986122886681098,12.374798025109309,0.0,12.374798025109309,K-12 School,12.38233840292876,Parking,0.0,none,0.0,15.938489145075707,5.410663426379575,12,42.67644695777166,57.32353509103082,0.0,0.0,4.269779718821181,3.933040582287841
117,Other,CENTRAL,1.3862943611198906,1.9459101490553132,12.433136502395,0.0,12.433136502395,Other,11.831859080925614,Courthouse,11.269043348506619,none,0.0,16.38596022250331,6.048293740094025,52,4.438382153813199,62.38669798113482,33.17490838988043,0.0,4.311388247635255,4.666034874744712
119,Other,DOWNTOWN,0.6931471805599453,2.4849066497880004,12.608436282378069,11.133610443406448,12.348608996541525,Other,12.429220196836383,none,0.0,none,0.0,17.99506875860081,7.628916379747266,19,53.0868292351437,46.91316311222221,0.0,3.1731082722736423,4.325498216102434,4.666034874744712
120,Small- and Mid-Sized Office,GREATER DUWAMISH,0.6931471805599453,1.3862943611198906,11.066888331097017,0.0,11.066888331097017,Office,10.308985993422082,Non-Refrigerated Warehouse,9.61587214452889,Other - Services,9.106756055719613,14.99172527154413,3.923556241241819,16,18.034607590764903,81.9654001203395,0.0,0.0,3.9862703394562087,4.121695953477062
121,Retail Store,NORTH,0.6931471805599453,0.6931471805599453,13.180707754378572,0.0,13.180707754378572,Retail Store,13.132519627648703,Restaurant,10.1241079233059,none,0.0,17.13755776408312,6.585440353035913,72,41.46368258595057,58.53631019827014,0.0,0.0,4.269779718821181,4.202548085123781
122,Other,NORTH,0.6931471805599453,1.3862943611198906,10.900897335695076,0.0,10.900897335695076,Other/Specialty Hospital,10.758179438191325,none,0.0,none,0.0,15.79860349336159,5.4490192489615294,59,53.960825185563245,46.03916105014908,0.0,0.0,4.269779718821181,4.666034874744712
123,Retail Store,NORTH,0.6931471805599453,1.6094379124341003,11.7307991549249,0.0,11.7307991549249,Retail Store,11.711784520403112,none,0.0,none,0.0,15.986388764338583,4.209160236650682,58,1.2817280627443965,98.71826052951536,0.0,0.0,4.269779718821181,4.202548085123781
124,Hospital,NORTHEAST,1.9459101490553132,2.3978952727983707,13.686541314323094,0.0,13.686541314323094,Hospital (General Medical & Surgical),13.686541314323094,none,0.0,none,0.0,19.352185020745686,9.005346121182038,70,54.44190858108677,45.55808511554299,0.0,0.0,4.51823090404021,5.28831752693473
125,Other,NORTHWEST,0.6931471805599453,1.3862943611198906,10.923110744953865,0.0,10.923110744953865,Financial Office,10.262454866984712,Parking,9.64121328401888,Medical Office,9.064736398117391,14.975916745362364,4.439115601658009,27,41.73574861027255,58.26424355575318,0.0,0.0,4.368369606516011,4.666034874744712
127,Self-Storage Facility,EAST,0.6931471805599453,1.791759469228055,11.34888773562083,0.0,11.34888773562083,Self-Storage Facility,11.356528931767846,none,0.0,none,0.0,14.138746382082335,3.9533568689211234,113,65.06669262709156,34.93329832536259,0.0,0.0,4.493776181429274,2.971743123813331
128,University,NORTHWEST,2.4849066497880004,1.0986122886681098,13.450332421277029,11.622909276705302,13.27499519005089,College/University,13.411048946185206,none,0.0,none,0.0,17.396010638695785,5.8966592398340705,53,6.800075471942035,93.19991338335299,0.0,2.838061890462907,4.368369606516011,4.358324020235269
131,Warehouse,GREATER DUWAMISH,0.6931471805599453,1.6094379124341003,11.646564351817041,0.0,11.646564351817041,Non-Refrigerated Warehouse,11.646564351817041,none,0.0,none,0.0,14.55749492539759,4.254761283628006,119,56.55084388333829,43.44916802086951,0.0,0.0,3.9862703394562087,3.558324320392524
134,Warehouse,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,12.363695860550678,0.0,12.363695860550678,Non-Refrigerated Warehouse,12.363695860550678,none,0.0,none,0.0,15.72421093057707,5.698535399469211,86,80.47516153229452,19.52483846770548,0.0,0.0,3.9862703394562087,3.558324320392524
135,Retail Store,DELRIDGE,0.6931471805599453,0.6931471805599453,11.081911753015689,0.0,11.081911753015689,Retail Store,11.088675011958648,none,0.0,none,0.0,14.895380721804624,3.604954219176175,57,11.22879533606715,88.77119617293945,0.0,0.0,4.230193875113238,4.202548085123781
136,Retail Store,DELRIDGE,0.6931471805599453,0.6931471805599453,11.123520696408578,0.0,11.123520696408578,Retail Store,11.124066705025466,none,0.0,none,0.0,16.037993874873614,5.913881312449602,58,71.57054602039409,28.429453979605913,0.0,0.0,4.230193875113238,4.202548085123781
137,K-12 School,DELRIDGE,0.6931471805599453,1.0986122886681098,12.815525668312768,0.0,12.815525668312768,K-12 School,12.815525668312768,none,0.0,none,0.0,16.322302387252705,5.61258051122973,13,33.104974955802916,66.89502504419707,0.0,0.0,4.230193875113238,3.933040582287841
140,Other,BALLARD,0.6931471805599453,1.3862943611198906,10.933124826700707,0.0,10.933124826700707,Other,10.933124826700707,none,0.0,none,0.0,14.431377856563758,4.099995233730915,50,54.362743654931336,45.63722933644401,0.0,0.0,4.449931191363842,4.666034874744712
142,Self-Storage Facility,SOUTHWEST,0.6931471805599453,1.0986122886681098,10.860709073012247,0.0,10.860709073012247,Self-Storage Facility,10.860709073012247,none,0.0,none,0.0,14.135795701931139,3.911822985425479,54,61.97770703064458,38.02232926648225,0.0,0.0,4.710111269083119,2.971743123813331
144,Hotel,LAKE UNION,0.6931471805599453,1.791759469228055,11.727399544780592,10.308985993422082,11.450209282364696,Hotel,11.727399544780592,Parking,10.308985993422082,Swimming Pool,0.0,16.0533629776411,5.738505910714586,25,56.47988798677589,43.52010134448515,0.0,3.227207706328446,4.54199622261021,4.417716568784282
145,Other,LAKE UNION,0.6931471805599453,0.6931471805599453,10.819798284210286,0.0,10.819798284210286,Museum,10.668978650219241,none,0.0,none,0.0,15.836900227966021,5.423583445380434,123,49.688407717934766,50.3115790349389,0.0,0.0,4.54199622261021,4.666034874744712
146,Warehouse,MAGNOLIA / QUEEN ANNE,0.6931471805599453,1.0986122886681098,10.825621181393542,0.0,10.825621181393542,Non-Refrigerated Warehouse,10.653629244615882,Residence Hall/Dormitory,8.517393171418904,Office,8.461891875631148,12.97264380321185,1.3862943611198906,97,0.0,100.00007259444865,0.0,0.0,4.351925326643182,3.558324320392524
147,Hotel,MAGNOLIA / QUEEN ANNE,0.6931471805599453,2.0794415416798357,12.243642959061383,10.903052687603003,11.940256429929011,Hotel,11.86070496147059,none,0.0,none,0.0,16.22892022144235,5.826471972435803,25,50.49414661025414,49.50584443878744,0.0,3.3020677791170767,4.351925326643182,4.417716568784282
149,Small- and Mid-Sized Office,NORTHWEST,0.6931471805599453,1.0986122886681098,11.420053310764763,0.0,11.420053310764763,Office,10.96766366388311,Distribution Center,10.400680674570822,Parking,9.380167531188448,16.063888536570126,5.174849452547792,66,25.108563253204746,74.89142618976183,0.0,0.0,4.368369606516011,4.121695953477062
151,Hotel,NORTHWEST,0.6931471805599453,1.6094379124341003,11.080510448495465,0.0,11.080510448495465,Hotel,11.080510448495465,none,0.0,none,0.0,15.63970914336364,5.343577497952901,55,57.71826406844337,42.28173593155663,0.0,0.0,4.368369606516011,4.417716568784282
154,Small- and Mid-Sized Office,DOWNTOWN,0.6931471805599453,1.3862943611198906,10.704569432697642,0.0,10.704569432697642,Office,10.446305907338292,Self-Storage Facility,8.945462952177666,Restaurant,7.81237820598861,14.332518978787965,3.3765631007037946,123,21.429011201386285,78.57097389106067,0.0,0.0,4.325498216102434,4.121695953477062
155,Other,GREATER DUWAMISH,0.6931471805599453,1.9459101490553132,14.276701090710652,12.699795853146382,14.045257061728316,Other - Entertainment/Public Assembly,14.276701090710652,Parking,0.0,none,0.0,17.90580427658684,6.795291819259501,24,17.265662652215354,82.73432396033029,0.0,3.0755273936528305,3.9862703394562087,4.666034874744712
156,Distribution Center,GREATER DUWAMISH,0.6931471805599453,1.0986122886681098,12.096045703465,0.0,12.096045703465,Distribution Center,11.673997848725008,Office,10.527338244093418,Other,10.148157734394617,16.06008606320791,4.57913417143725,99,7.039776152112117,92.96020265338252,0.0,0.0,3.9862703394562087,3.5765766642659993
157,Warehouse,GREATER DUWAMISH,0.6931471805599453,1.0986122886681098,10.979189389621132,0.0,10.979189389621132,Non-Refrigerated Warehouse,10.617221366704461,Other - Services,9.72531736686465,Office,9.353054474175359,15.183818185804016,3.34603697048488,58,0.0,99.9999936365642,0.0,0.0,3.9862703394562087,3.558324320392524
158,Other,GREATER DUWAMISH,0.6931471805599453,1.3862943611198906,13.974331458172633,0.0,13.974331458172633,Other - Entertainment/Public Assembly,13.974331458172633,none,0.0,none,0.0,17.88899411800904,7.128936906982807,24,30.868818023507444,69.13117687109191,0.0,0.0,3.9862703394562087,4.666034874744712
159,Hotel,GREATER DUWAMISH,0.6931471805599453,2.302585092994046,12.0343942488347,9.586582621407445,11.943947852387137,Hotel,11.813081907928158,Parking,9.933094897288786,Food Service,9.128804883993665,16.359219778484473,5.964530048367777,18,51.03058595534191,48.969406187216585,0.0,2.266721749512774,3.9862703394562087,4.417716568784282
160,Warehouse,GREATER DUWAMISH,0.0,1.6094379124341003,11.284781934567633,0.0,11.284781934567633,Non-Refrigerated Warehouse,11.284781934567633,none,0.0,none,0.0,14.695719397429222,2.87976009730157,107,0.0,99.99998963258825,0.0,0.0,3.9862703394562087,3.558324320392524
162,Large Office,GREATER DUWAMISH,2.70805020110221,1.0986122886681098,12.72000045254618,10.369577282460726,12.619820027390809,Office,12.39248996987186,Laboratory,11.197721447806805,Other - Utility,9.727167947937808,17.794569307621288,6.619473026458324,43,15.234346682132,84.76564209592651,0.0,2.3544762323709905,3.9862703394562087,4.201658526612214
163,Other,NORTH,0.6931471805599453,1.9459101490553132,12.947650401805848,12.7222141151184,11.34734302418055,Parking,12.7222141151184,Movie Theater,11.082157933374816,Medical Office,9.515469358031684,16.02761980689978,5.096262380063693,15,23.42336799831592,76.57662105473224,0.0,4.3921841619106665,4.269779718821181,4.666034874744712
164,Mixed Use Property,MAGNOLIA / QUEEN ANNE,0.6931471805599453,1.6094379124341003,11.615355691521394,0.0,11.615355691521394,Multifamily Housing,10.977875452313373,Supermarket/Grocery Store,10.78975197290331,Parking,10.303605054317698,16.172385994703347,4.542336876816522,21,3.962469844884073,96.03752068354437,0.0,0.0,4.351925326643182,4.550527089406856
166,Hotel,DOWNTOWN,0.6931471805599453,0.0,13.7475453725128,0.0,13.7475453725128,Hotel,13.113397302012798,Parking,12.991701008050896,Restaurant,10.813780332606648,17.990625024926484,7.402122198304855,24,39.483834559487526,60.516153141766836,0.0,0.0,4.325498216102434,4.417716568784282
167,Hospital,CENTRAL,1.9459101490553132,1.791759469228055,13.300543035030948,0.0,13.300543035030948,Hospital (General Medical & Surgical),13.307374647008787,Parking,10.7915434053955,none,0.0,18.781309038094193,8.498485284694775,33,59.03382290977215,40.96617499851349,0.0,0.0,4.311388247635255,5.28831752693473
169,Warehouse,LAKE UNION,0.6931471805599453,1.3862943611198906,11.230536028445309,9.00724451596575,11.115978970227394,Non-Refrigerated Warehouse,11.115978970227394,Parking,9.00724451596575,none,0.0,13.216185860226977,2.363680192353857,32,22.90682199482821,77.0931097217199,0.0,2.4701345857586117,4.54199622261021,3.558324320392524
170,Hospital,EAST,2.302585092994046,2.1972245773362196,13.96280234067203,0.0,13.96280234067203,Hospital (General Medical & Surgical),14.115750696783344,Parking,12.867863308926973,none,0.0,19.495992965405236,9.2813178062484,23,0.6251063151818517,57.55336271508285,41.82152380471983,0.0,4.493776181429274,5.28831752693473
171,Senior Care Community,DOWNTOWN,0.6931471805599453,1.791759469228055,11.540511448697996,9.442404020664952,11.40962948336128,Senior Care Community,10.919804598477407,Medical Office,10.598932092144757,K-12 School,8.080856419640986,16.12857851325877,5.272691818909064,24,26.486497933427337,73.51348227513287,0.0,2.585354147404002,4.325498216102434,4.713396588694249
174,K-12 School,NORTHEAST,0.6931471805599453,1.0986122886681098,10.926909231928333,0.0,10.926909231928333,K-12 School,10.92415631759022,none,0.0,none,0.0,14.135873737652302,4.302442155331039,95,99.55445124115599,0.44554875884401224,0.0,0.0,4.51823090404021,3.933040582287841
175,Hotel,NORTHEAST,0.6931471805599453,2.833213344056216,11.579284203506532,0.0,11.579284203506532,Hotel,11.579284203506532,none,0.0,none,0.0,16.295046142705484,6.153944725854957,92,70.1589573280001,29.84103429378657,0.0,0.0,4.51823090404021,4.417716568784282
176,Small- and Mid-Sized Office,NORTH,0.6931471805599453,1.791759469228055,10.834863921828324,0.0,10.834863921828324,Office,10.759603561374213,Restaurant,8.210939733379021,none,0.0,14.961973839759995,3.9138213873695253,51,18.70038594972676,81.29961405027323,0.0,0.0,4.269779718821181,4.121695953477062
177,Worship Facility,NORTHEAST,0.6931471805599453,1.0986122886681098,10.946816139580935,0.0,10.946816139580935,Worship Facility,10.946816139580935,none,0.0,none,0.0,14.707297816860034,4.449334754429963,71,60.027921879815,39.972088368250716,0.0,0.0,4.51823090404021,3.5353565939790244
178,Worship Facility,NORTHEAST,0.6931471805599453,1.3862943611198906,11.542493975902508,0.0,11.542493975902508,Worship Facility,11.542493975902508,none,0.0,none,0.0,15.3954023510764,5.016816153171337,71,51.82885033143442,48.171159968437074,0.0,0.0,4.51823090404021,3.5353565939790244
185,Other,DOWNTOWN,0.6931471805599453,2.0794415416798357,11.765759848644574,0.0,11.765759848644574,Other - Entertainment/Public Assembly,11.60600588798624,Other,9.463198053273784,Office,8.722091302389098,15.61679303903496,4.064057161283644,109,5.361367317054649,94.63863268294536,0.0,0.0,4.325498216102434,4.666034874744712
186,Residence Hall,DOWNTOWN,0.6931471805599453,2.302585092994046,11.58592496585375,0.0,11.58592496585375,Residence Hall/Dormitory,11.065622221245269,Office,10.208911306464065,Retail Store,9.265680467009346,15.53335506205258,5.5446695029991275,110,0.0,44.79236709248968,55.20762393488169,0.0,4.325498216102434,4.061017552477085
187,Other,DOWNTOWN,0.6931471805599453,2.772588722239781,12.34965770525265,0.0,12.34965770525265,Other,12.220966184120165,none,0.0,none,0.0,17.94582017082735,6.074426067822329,68,0.0,99.9999919610498,0.0,0.0,4.325498216102434,4.666034874744712
192,Other,MAGNOLIA / QUEEN ANNE,0.6931471805599453,0.6931471805599453,11.239632701398955,0.0,11.239632701398955,Other,11.262038088346925,none,0.0,none,0.0,14.999555617167122,4.628984364087346,50,52.15499987146388,47.84500012853612,0.0,0.0,4.351925326643182,4.666034874744712
193,Medical Office,MAGNOLIA / QUEEN ANNE,0.6931471805599453,1.791759469228055,12.154784614286667,10.571342565808699,11.92504173829169,Medical Office,11.896431221723965,Office,9.190749722211178,none,0.0,17.17350474424078,6.49532597707234,96,34.75648088289989,65.2435121560996,0.0,3.0692761768763615,4.351925326643182,4.504953110490593
194,Hotel,DOWNTOWN,0.6931471805599453,1.6094379124341003,11.714314084481408,0.0,11.714314084481408,Hotel,11.714314084481408,none,0.0,none,0.0,17.0523713199146,6.96708965702724,62,75.1606348627645,24.839357279828583,0.0,0.0,4.325498216102434,4.417716568784282
195,Other,DOWNTOWN,1.6094379124341003,1.3862943611198906,12.28060945429176,0.0,12.28060945429176,Other,12.288062686687743,none,0.0,none,0.0,16.994304572641532,6.462077365760166,28,42.588949765111416,57.4110460713047,0.0,0.0,4.325498216102434,4.666034874744712
196,Hotel,DOWNTOWN,0.6931471805599453,2.1972245773362196,12.446167704736089,10.566201298475118,12.280595531595212,Hotel,12.531776395271262,none,0.0,none,0.0,17.098646552733936,6.6616501160305805,20,48.37233944068331,51.627653057228486,0.0,2.7886582828163915,4.325498216102434,4.417716568784282
197,Other,DOWNTOWN,0.6931471805599453,1.0986122886681098,11.147656555612986,0.0,11.147656555612986,Other - Entertainment/Public Assembly,11.147656555612986,none,0.0,none,0.0,16.512397143814713,5.712940412440966,43,28.98244484300241,71.0175416739812,0.0,0.0,4.325498216102434,4.666034874744712
